id,category,gold,pred,correct,truncated,n_tokens
7f21620f,cryptarithm_deduce,")""/{",137,0,1,7680
ca85809b,cryptarithm_deduce,%!^&,774,0,1,7680
2d89386e,cryptarithm_deduce,:,64,0,1,7680
f2a25cf9,cryptarithm_deduce,:!,172,0,1,7680
d7bcb4a6,cryptarithm_deduce,}{,75,0,1,7680
be7a9eb1,cryptarithm_deduce,[]`',4891,0,1,7680
b2a8384e,cryptarithm_deduce,-$,1,0,1,7680
a26065d4,cryptarithm_deduce,<',15,0,1,7680
a12f00f4,cryptarithm_deduce,$:[,121,0,1,7680
162ff61a,cryptarithm_deduce,?!,6,0,1,7680
e582df31,cryptarithm_deduce,}@,2,0,1,7680
56ac76c6,cryptarithm_deduce,>&{,117,0,1,7680
23c59364,cryptarithm_deduce,>/,6,0,1,7680
eac0e775,cryptarithm_deduce,<@<(,<(<@,0,0,567
9f8fda8a,cryptarithm_deduce,\#,6,0,1,7680
ae4aef23,cryptarithm_deduce,%<<,94,0,1,7680
9cc02bc1,cryptarithm_deduce,:#:',:#:',1,0,647
d350828e,cryptarithm_deduce,}!||,3,0,1,7680
bb9dd0ad,cryptarithm_deduce,/^//,6,0,1,7680
d23f4166,cryptarithm_deduce,{|)@,1,0,1,7680
434ca68a,cryptarithm_deduce,%&&,102,0,1,7680
f80d2e10,cryptarithm_deduce,{)^],8427,0,1,7680
712fe3e4,cryptarithm_deduce,:#$#,1,0,1,7680
23b0eb54,cryptarithm_deduce,]/:),]/:),1,0,508
d6c03e21,cryptarithm_deduce,&(`#,&`#,0,0,548
ff0e37ae,cryptarithm_deduce,"%'""`","%'""`",1,0,496
42bde66c,cryptarithm_deduce,>),83,0,1,7680
dbdbbaa3,cryptarithm_deduce,>'',1,0,1,7680
02b8d816,cryptarithm_deduce,>$$>,>$$>,1,0,551
6beb3a1f,cryptarithm_deduce,??,7,0,1,7680
d29e19a4,cryptarithm_deduce,?|,-13,0,1,7680
41554020,cryptarithm_deduce,?:,93,0,1,7680
a0db1e75,cryptarithm_deduce,"-""!",2,0,1,7680
10b71e8a,cryptarithm_deduce,#}:,2,0,1,7680
f06547b1,cryptarithm_deduce,"[%""",-6,0,1,7680
191ac967,cryptarithm_deduce,!>,3,0,1,7680
8494aad3,cryptarithm_deduce,"""`#&",2,0,1,7680
923ac2b5,cryptarithm_deduce,#'<@,:\\:,0,0,5150
dc6c0d49,cryptarithm_deduce,:>?#,17,0,1,7680
cd2e20b9,cryptarithm_deduce,||`,105,0,1,7680
cad4b9a7,cryptarithm_deduce,"#""^","#""'(",0,0,2098
9346686a,cryptarithm_deduce,:(,1,0,1,7680
3e5c7d9b,cryptarithm_deduce,-(|,2,0,1,7680
f7d26b8d,cryptarithm_deduce,/@,61,0,1,7680
a88f9fe3,cryptarithm_deduce,<],5,0,1,7680
802c3591,cryptarithm_deduce,"`""""""",-1,0,1,7680
f7828fc1,cryptarithm_deduce,"@${""",80,0,1,7680
d7662688,cryptarithm_deduce,]&]],]&]],1,0,506
3b206148,cryptarithm_deduce,!>?,\&#,0,0,6652
1fb37a08,cryptarithm_deduce,$!:,152,0,1,7680
1d15b7e6,cryptarithm_deduce,|['{,-1,0,1,7680
4de466bf,cryptarithm_deduce,^[,559,0,1,7680
df3262bc,cryptarithm_deduce,]/,2,0,1,7680
a1503629,cryptarithm_deduce,@)[[,58,0,1,7680
7a5cfe3e,cryptarithm_deduce,-#>,-1,0,1,7680
ba7d54c4,cryptarithm_deduce,>((<,18,0,1,7680
9eaae1f1,cryptarithm_deduce,/\,-44,0,1,7680
2ff200fb,cryptarithm_deduce,)^,0,0,1,7680
9fbd6a44,cryptarithm_deduce,::'',-62,0,1,7680
9081e954,cryptarithm_deduce,}{#,5,0,1,7680
12734c90,cryptarithm_deduce,]@>[,6,0,1,7680
a610040a,cryptarithm_deduce,:(|:,04,0,1,7680
7cac497a,cryptarithm_deduce,"%""""`",2,0,1,7680
810028f1,cryptarithm_deduce,-&\,2,0,1,7680
a77be9fa,cryptarithm_deduce,"[""",7,0,1,7680
b9f1d959,cryptarithm_deduce,:>,59,0,1,7680
46fcfa9c,cryptarithm_deduce,-@?,(],0,0,6734
35a562bd,cryptarithm_deduce,(%(?,4,0,1,7680
0b0a3643,cryptarithm_deduce,"""""",8,0,1,7680
67995540,cryptarithm_deduce,|%@,0,0,1,7680
c05828eb,cryptarithm_deduce,-!|,-47,0,1,7680
9b4cffb2,cryptarithm_deduce,&@<,-1,0,1,7680
b391ffe1,cryptarithm_deduce,#!,2,0,1,7680
193c21d5,cryptarithm_deduce,}>[[,4,0,1,7680
2c9a8df6,cryptarithm_deduce,-]\,2,0,1,7680
2a5e45a4,cryptarithm_deduce,`@},}(,0,0,6319
d8d87a89,cryptarithm_deduce,{,1,0,1,7680
a266aeb5,cryptarithm_deduce,({,-1,0,1,7680
60f55291,cryptarithm_deduce,/\|?,8820,0,1,7680
610bf536,cryptarithm_deduce,^,4,0,1,7680
1ab54795,cryptarithm_deduce,%,2,0,1,7680
c413ac69,cryptarithm_deduce,"{""]",24,0,1,7680
d13e92ec,cryptarithm_deduce,?&,40,0,1,7680
787a1344,cryptarithm_deduce,-[\,3,0,1,7680
d7aec90d,cryptarithm_deduce,^>\,9,0,1,7680
38c7aca1,cryptarithm_deduce,!!]{,6,0,1,7680
e483e127,cryptarithm_deduce,#''>,-1,0,1,7680
a644f19d,cryptarithm_deduce,#:,3,0,1,7680
d5602cc5,cryptarithm_deduce,(%,87,0,1,7680
fa714b83,cryptarithm_deduce,/,46,0,1,7680
0d2e94ff,cryptarithm_deduce,}}^,39,0,1,7680
f624f57c,cryptarithm_deduce,[,`,0,0,4183
d0e1010b,cryptarithm_deduce,!&&},1,0,1,7680
d2fe9d04,cryptarithm_deduce,)}),1,0,1,7680
9a19fc2d,cryptarithm_deduce,#>[,9,0,1,7680
ae64d5e4,cryptarithm_deduce,[,20,0,1,7680
289602f1,cryptarithm_deduce,?!,66,0,1,7680
6eb85496,cryptarithm_deduce,>^],51,0,1,7680
acf8c11f,cryptarithm_deduce,"""'",4,0,1,7680
684de068,cryptarithm_deduce,"^""",4,0,1,7680
cb7bb0d0,cryptarithm_guess,}!,-8,0,1,7680
99b7018f,cryptarithm_guess,>\:,8,0,1,7680
9eacc9a2,cryptarithm_guess,%?}%,1,0,1,7680
0c30f561,cryptarithm_guess,-],118,0,1,7680
8d9a062b,cryptarithm_guess,^!,21,0,1,7680
4bb8c6cd,cryptarithm_guess,]}\!,8,0,1,7680
f3959455,cryptarithm_guess,:$,23,0,1,7680
dba045b0,cryptarithm_guess,`,150,0,1,7680
fa4d703a,cryptarithm_guess,"^^""""",121,0,1,7680
82109e34,cryptarithm_guess,-@>,-1,0,1,7680
48817fa0,cryptarithm_guess,##:%,11,0,1,7680
0625f633,cryptarithm_guess,@@//,-1,0,1,7680
837a6ae7,cryptarithm_guess,<>\>,00,0,1,7680
9f1015a1,cryptarithm_guess,-$\,0,0,1,7680
6c30f260,cryptarithm_guess,-\(,17,0,1,7680
8f1af066,cryptarithm_guess,-`[,9702,0,1,7680
f45dd620,cryptarithm_guess,-??,7,0,1,7680
b1181806,cryptarithm_guess,|>>,21,0,1,7680
54e8c553,cryptarithm_guess,$$<<,-71,0,1,7680
5e989cc5,cryptarithm_guess,$$,1,0,1,7680
55f4fa64,cryptarithm_guess,{{!?,05,0,1,7680
74914eac,cryptarithm_guess,::,2,0,1,7680
27fdca03,cryptarithm_guess,@!,-22,0,1,7680
bbcd608d,cryptarithm_guess,''[,124,0,1,7680
b271a61c,cryptarithm_guess,*@^,2,0,1,7680
62fc7798,cryptarithm_guess,}&,6,0,1,7680
563bf8f9,cryptarithm_guess,-'/,34,0,1,7680
9dfe5ac9,cryptarithm_guess,"'\%""",7,0,1,7680
cca64860,cryptarithm_guess,(,^{!&,0,0,3136
5d35ee2e,cryptarithm_guess,&/{,-01,0,1,7680
40ba1b6f,cryptarithm_guess,$(,`#,0,0,2988
2db53c85,cryptarithm_guess,)//:,-1,0,1,7680
02902eb3,cryptarithm_guess,>/,%),0,0,3734
c9e16aff,cryptarithm_guess,]:(],121,0,1,7680
f5126d48,cryptarithm_guess,${&@,)?{{,0,0,3102
b16d6db2,cryptarithm_guess,":""<",4,0,1,7680
2d624cab,cryptarithm_guess,![)],>{,0,0,1392
5998ac05,cryptarithm_guess,"""<",80,0,1,7680
21ee162c,cryptarithm_guess,'&{,72,0,1,7680
73e0994b,cryptarithm_guess,)<',18,0,1,7680
da10a947,cryptarithm_guess,^$!^,2,0,1,7680
7933172a,cryptarithm_guess,^/&`,6,0,1,7680
cef4c8a9,cryptarithm_guess,]`,-1,0,1,7680
e6af1658,cryptarithm_guess,)})/,15,0,1,7680
5501c054,cryptarithm_guess,[#>#,3,0,1,7680
efc9691d,cryptarithm_guess,+$(,1,0,1,7680
07b440f0,cryptarithm_guess,@$^$,10,0,1,7680
ca43107b,cryptarithm_guess,?,}#!,0,0,1655
468bf9fc,cryptarithm_guess,>!%,66,0,1,7680
da51295d,cryptarithm_guess,@]`,27,0,1,7680
258b796b,cryptarithm_guess,`]|[,122,0,1,7680
0c0c6320,cryptarithm_guess,""":!|",122,0,1,7680
72413b7f,cryptarithm_guess,"""/#",3,0,1,7680
303c84ea,cryptarithm_guess,#$$,80,0,1,7680
f9799a68,cryptarithm_guess,&:/?,1,0,1,7680
fc3982df,cryptarithm_guess,"#\[""",0,0,1,7680
432b1110,cryptarithm_guess,%[:?,4,0,1,7680
9ff449aa,cryptarithm_guess,"%"">",8,0,1,7680
a9d91ec1,cryptarithm_guess,:'%?,1,0,1,7680
f4f92956,cryptarithm_guess,(`)),1,0,1,7680
1a493b13,cryptarithm_guess,-],9,0,1,7680
51352792,cryptarithm_guess,"`""<`",4,0,1,7680
398478f6,cryptarithm_guess,:[,\!!,0,0,4213
d407570e,cryptarithm_guess,)}}&,200,0,1,7680
f1680db9,cryptarithm_guess,:|#>,-1,0,1,7680
e126a1e3,cryptarithm_guess,"<"":",3,0,1,7680
5b2523e6,cryptarithm_guess,&&,9,0,1,7680
e4ca4f9e,cryptarithm_guess,'#{,#:{@,0,0,612
0fcf912a,cryptarithm_guess,|#&!,133,0,1,7680
18bce168,cryptarithm_guess,@&`{,<)<,0,0,4942
0da1841f,cryptarithm_guess,(\#%,8084,0,1,7680
7a65a8eb,cryptarithm_guess,}'#',161,0,1,7680
94b3156f,cryptarithm_guess,)'',122,0,1,7680
4a02017f,cryptarithm_guess,'&},91,0,1,7680
8a0c1aab,cryptarithm_guess,<,73,0,1,7680
86088a1b,cryptarithm_guess,&,117,0,1,7680
82baf39f,cryptarithm_guess,`<@,88,0,1,7680
6fc35fc2,cryptarithm_guess,/}',2,0,1,7680
97abca56,cryptarithm_guess,`#::,178,0,1,7680
98eed496,cryptarithm_guess,^[}`,42,0,1,7680
deed3497,cryptarithm_guess,\^]],22,0,1,7680
da931308,cryptarithm_guess,-(],12,0,1,7680
9935aa11,cryptarithm_guess,-`#,3,0,1,7680
d8126121,cryptarithm_guess,$$(:,2,0,1,7680
02e871e4,cryptarithm_guess,$',118,0,1,7680
f519ace9,cryptarithm_guess,-(,12,0,1,7680
25ee72c3,cryptarithm_guess,"#""<<",6,0,1,7680
303fc16b,cryptarithm_guess,'?,112,0,1,7680
34d1d16f,cryptarithm_guess,^|!,-1,0,1,7680
25e89624,cryptarithm_guess,"[""$",\),0,0,3956
dad3bf21,cryptarithm_guess,-}},-1,0,1,7680
d6f18fc8,cryptarithm_guess,-},0,0,1,7680
685be3a7,cryptarithm_guess,>$$,524,0,1,7680
af0e4262,cryptarithm_guess,]{,0,0,1,7680
c922dbb4,cryptarithm_guess,>@,5750,0,1,7680
70851afe,cryptarithm_guess,"@""",8,0,1,7680
055a8b01,cryptarithm_guess,',9224,0,1,7680
2e8fc884,cryptarithm_guess,<[$,78,0,1,7680
31678582,cryptarithm_guess,<:),117,0,1,7680
6cc5dafb,cryptarithm_guess,)(,2,0,1,7680
