id,category,gold,pred,correct,truncated,n_tokens
7f21620f,cryptarithm_deduce,")""/{",^&&&,0,0,1183
ca85809b,cryptarithm_deduce,%!^&,`@!\,0,0,1158
2d89386e,cryptarithm_deduce,:,}:,0,0,1413
f2a25cf9,cryptarithm_deduce,:!,(:,0,0,1075
d7bcb4a6,cryptarithm_deduce,}{,+>,0,0,1099
be7a9eb1,cryptarithm_deduce,[]`',3,0,1,7680
b2a8384e,cryptarithm_deduce,-$,$),0,0,2202
a26065d4,cryptarithm_deduce,<','[,0,0,1139
a12f00f4,cryptarithm_deduce,$:[,\[[,0,0,1150
162ff61a,cryptarithm_deduce,?!,\],0,0,1263
e582df31,cryptarithm_deduce,}@,'',0,0,2063
56ac76c6,cryptarithm_deduce,>&{,/^^/,0,0,1958
23c59364,cryptarithm_deduce,>/,`#,0,0,1291
eac0e775,cryptarithm_deduce,<@<(,<@<(,1,0,316
9f8fda8a,cryptarithm_deduce,\#,"?\""""",0,0,1214
ae4aef23,cryptarithm_deduce,%<<,^&!%,0,0,1207
9cc02bc1,cryptarithm_deduce,:#:',:#:',1,0,329
d350828e,cryptarithm_deduce,}!||,?||,0,0,1375
bb9dd0ad,cryptarithm_deduce,/^//,^?]`,0,0,1274
d23f4166,cryptarithm_deduce,{|)@,|'?@,0,0,1919
434ca68a,cryptarithm_deduce,%&&,>%,0,0,1271
f80d2e10,cryptarithm_deduce,{)^],7,0,1,7680
712fe3e4,cryptarithm_deduce,:#$#,:('(,0,0,1304
23b0eb54,cryptarithm_deduce,]/:),]/:),1,0,266
d6c03e21,cryptarithm_deduce,&(`#,&(`#,1,0,286
ff0e37ae,cryptarithm_deduce,"%'""`","%'""`",1,0,254
42bde66c,cryptarithm_deduce,>),#</,0,0,285
dbdbbaa3,cryptarithm_deduce,>'',$\,0,0,1834
02b8d816,cryptarithm_deduce,>$$>,>$$>,1,0,312
6beb3a1f,cryptarithm_deduce,??,-\},0,0,1158
d29e19a4,cryptarithm_deduce,?|,|?>',0,0,1139
41554020,cryptarithm_deduce,?:,"""""",0,0,2442
a0db1e75,cryptarithm_deduce,"-""!",-:!,0,0,1255
10b71e8a,cryptarithm_deduce,#}:,+&&&,0,0,2076
f06547b1,cryptarithm_deduce,"[%""",'(,0,0,1201
191ac967,cryptarithm_deduce,!>,@[,0,0,1163
8494aad3,cryptarithm_deduce,"""`#&",]#`,0,0,867
923ac2b5,cryptarithm_deduce,#'<@,|?<,0,0,1222
dc6c0d49,cryptarithm_deduce,:>?#,??:#,0,0,1053
cd2e20b9,cryptarithm_deduce,||`,>]],0,0,2000
cad4b9a7,cryptarithm_deduce,"#""^",((@#,0,0,1166
9346686a,cryptarithm_deduce,:(,%(,0,0,1231
3e5c7d9b,cryptarithm_deduce,-(|,"-""|",0,0,1202
f7d26b8d,cryptarithm_deduce,/@,-[],0,0,1220
a88f9fe3,cryptarithm_deduce,<],}<,0,0,1126
802c3591,cryptarithm_deduce,"`""""""","""???",0,0,1059
f7828fc1,cryptarithm_deduce,"@${""","``?""",0,0,1140
d7662688,cryptarithm_deduce,]&]],]&]],1,0,271
3b206148,cryptarithm_deduce,!>?,^!^,0,0,1065
1fb37a08,cryptarithm_deduce,$!:,!?^,0,0,1060
1d15b7e6,cryptarithm_deduce,|['{,$(^^,0,0,1109
