id,category,gold,pred,correct,truncated,n_tokens
7f21620f,cryptarithm_deduce,")""/{",1,0,1,7680
ca85809b,cryptarithm_deduce,%!^&,%\@`,0,0,1081
2d89386e,cryptarithm_deduce,:,%]$],0,0,446
f2a25cf9,cryptarithm_deduce,:!,?,0,0,555
d7bcb4a6,cryptarithm_deduce,}{,1,0,1,7680
be7a9eb1,cryptarithm_deduce,[]`',%'%,0,0,1068
b2a8384e,cryptarithm_deduce,-$,"<#""""",0,0,365
a26065d4,cryptarithm_deduce,<',1,0,1,7680
a12f00f4,cryptarithm_deduce,$:[,1,0,1,7680
162ff61a,cryptarithm_deduce,?!,9,0,1,7680
e582df31,cryptarithm_deduce,}@,#?,0,0,1075
56ac76c6,cryptarithm_deduce,>&{,$^^`,0,0,448
23c59364,cryptarithm_deduce,>/,6,0,1,7680
eac0e775,cryptarithm_deduce,<@<(,<(<@,0,0,361
9f8fda8a,cryptarithm_deduce,\#,"""\)",0,0,1216
ae4aef23,cryptarithm_deduce,%<<,9,0,1,7680
9cc02bc1,cryptarithm_deduce,:#:',:#:',1,0,366
d350828e,cryptarithm_deduce,}!||,5,0,1,7680
bb9dd0ad,cryptarithm_deduce,/^//,contradiction,0,0,593
d23f4166,cryptarithm_deduce,{|)@,2,0,1,7680
434ca68a,cryptarithm_deduce,%&&,<>,0,0,1023
f80d2e10,cryptarithm_deduce,{)^],3,0,1,7680
712fe3e4,cryptarithm_deduce,:#$#,?$$/,0,0,1326
23b0eb54,cryptarithm_deduce,]/:),]/:),1,0,365
d6c03e21,cryptarithm_deduce,&(`#,&(`#,1,0,359
ff0e37ae,cryptarithm_deduce,"%'""`","%'""*",0,0,364
42bde66c,cryptarithm_deduce,>),#/#<,0,0,369
dbdbbaa3,cryptarithm_deduce,>'',#> (>>,0,0,452
02b8d816,cryptarithm_deduce,>$$>,>>$>,0,0,369
6beb3a1f,cryptarithm_deduce,??,7,0,1,7680
d29e19a4,cryptarithm_deduce,?|,3,0,1,7680
41554020,cryptarithm_deduce,?:,0,0,1,7680
a0db1e75,cryptarithm_deduce,"-""!",7,0,1,7680
10b71e8a,cryptarithm_deduce,#}:,]? > ?,0,0,368
f06547b1,cryptarithm_deduce,"[%""",2175894376,0,1,7680
191ac967,cryptarithm_deduce,!>,}?$,0,0,438
8494aad3,cryptarithm_deduce,"""`#&","])<""",0,0,409
923ac2b5,cryptarithm_deduce,#'<@,]]\,0,0,1725
dc6c0d49,cryptarithm_deduce,:>?#,#?@\,0,0,1258
cd2e20b9,cryptarithm_deduce,||`,136,0,0,1308
cad4b9a7,cryptarithm_deduce,"#""^",4,0,1,7680
9346686a,cryptarithm_deduce,:(,"""/@",0,0,1454
3e5c7d9b,cryptarithm_deduce,-(|,4,0,1,7680
f7d26b8d,cryptarithm_deduce,/@,0,0,1,7680
a88f9fe3,cryptarithm_deduce,<],}\,0,0,1053
802c3591,cryptarithm_deduce,"`""""""",1,0,1,7680
f7828fc1,cryptarithm_deduce,"@${""",9,0,1,7680
d7662688,cryptarithm_deduce,]&]],]]]&,0,0,448
3b206148,cryptarithm_deduce,!>?,!^,0,0,1416
1fb37a08,cryptarithm_deduce,$!:,|$<$,0,0,451
1d15b7e6,cryptarithm_deduce,|['{,10,0,1,7680
4de466bf,cryptarithm_deduce,^[,1,0,1,7680
df3262bc,cryptarithm_deduce,]/,7,0,1,7680
a1503629,cryptarithm_deduce,@)[[,9,0,1,7680
7a5cfe3e,cryptarithm_deduce,-#>,2,0,1,7680
ba7d54c4,cryptarithm_deduce,>((<,2,0,1,7680
9eaae1f1,cryptarithm_deduce,/\,[|/[,0,0,368
2ff200fb,cryptarithm_deduce,)^,4,0,1,7680
9fbd6a44,cryptarithm_deduce,::'',$$>\,0,0,447
9081e954,cryptarithm_deduce,}{#,%{(@,0,0,335
12734c90,cryptarithm_deduce,]@>[,4,0,1,7680
a610040a,cryptarithm_deduce,:(|:,&@@{,0,0,365
7cac497a,cryptarithm_deduce,"%""""`",invalid,0,0,674
810028f1,cryptarithm_deduce,-&\,1,0,1,7680
a77be9fa,cryptarithm_deduce,"[""",$&,0,0,1172
b9f1d959,cryptarithm_deduce,:>,` ` `,0,0,1276
46fcfa9c,cryptarithm_deduce,-@?,5,0,1,7680
35a562bd,cryptarithm_deduce,(%(?,199,0,1,7680
0b0a3643,cryptarithm_deduce,"""""",contradiction,0,0,516
67995540,cryptarithm_deduce,|%@,1,0,1,7680
c05828eb,cryptarithm_deduce,-!|,9,0,1,7680
9b4cffb2,cryptarithm_deduce,&@<,%!,0,0,1448
b391ffe1,cryptarithm_deduce,#!,2,0,1,7680
193c21d5,cryptarithm_deduce,}>[[,5,0,1,7680
2c9a8df6,cryptarithm_deduce,-]\,5,0,1,7680
2a5e45a4,cryptarithm_deduce,`@},9,0,1,7680
d8d87a89,cryptarithm_deduce,{,3,0,1,7680
a266aeb5,cryptarithm_deduce,({,no solution,0,0,593
60f55291,cryptarithm_deduce,/\|?,??/,0,0,1147
610bf536,cryptarithm_deduce,^,10,0,1,7680
1ab54795,cryptarithm_deduce,%,(:,0,0,1096
c413ac69,cryptarithm_deduce,"{""]",9,0,1,7680
d13e92ec,cryptarithm_deduce,?&,@^[!,0,0,335
787a1344,cryptarithm_deduce,-[\,9,0,1,7680
d7aec90d,cryptarithm_deduce,^>\,\$$,0,0,826
38c7aca1,cryptarithm_deduce,!!]{,&<$#,0,0,972
e483e127,cryptarithm_deduce,#''>,9,0,1,7680
a644f19d,cryptarithm_deduce,#:,2,0,1,7680
d5602cc5,cryptarithm_deduce,(%,[#,0,0,1115
fa714b83,cryptarithm_deduce,/,1,0,1,7680
0d2e94ff,cryptarithm_deduce,}}^,^&%@,0,0,449
f624f57c,cryptarithm_deduce,[,$(:,0,0,1374
d0e1010b,cryptarithm_deduce,!&&},!%||,0,0,998
d2fe9d04,cryptarithm_deduce,)}),">%<""",0,0,439
9a19fc2d,cryptarithm_deduce,#>[,!&)#,0,0,363
ae64d5e4,cryptarithm_deduce,[,[[&/,0,0,1075
289602f1,cryptarithm_deduce,?!,497,0,1,7680
6eb85496,cryptarithm_deduce,>^],no solution,0,0,551
acf8c11f,cryptarithm_deduce,"""'",<<,0,0,1300
684de068,cryptarithm_deduce,"^""",??,0,0,1026
cb7bb0d0,cryptarithm_guess,}!,9,0,1,7680
99b7018f,cryptarithm_guess,>\:,^^',0,0,1283
9eacc9a2,cryptarithm_guess,%?}%,1,0,1,7680
0c30f561,cryptarithm_guess,-],7,0,1,7680
8d9a062b,cryptarithm_guess,^!,:{:,0,0,1451
4bb8c6cd,cryptarithm_guess,]}\!,]}\!,1,0,442
f3959455,cryptarithm_guess,:$,10,0,1,7680
dba045b0,cryptarithm_guess,`,}<`,0,0,367
fa4d703a,cryptarithm_guess,"^^""""","""})",0,0,1076
82109e34,cryptarithm_guess,-@>,9,0,1,7680
48817fa0,cryptarithm_guess,##:%,#!,0,0,945
0625f633,cryptarithm_guess,@@//,no solution,0,0,500
837a6ae7,cryptarithm_guess,<>\>,<%>,0,0,1048
9f1015a1,cryptarithm_guess,-$\,&\,0,0,1146
6c30f260,cryptarithm_guess,-\(,1,0,1,7680
8f1af066,cryptarithm_guess,-`[,$`-!,0,0,418
f45dd620,cryptarithm_guess,-??,-^(,0,0,1043
b1181806,cryptarithm_guess,|>>,no solution,0,0,641
54e8c553,cryptarithm_guess,$$<<,$\\,0,0,1520
5e989cc5,cryptarithm_guess,$$,) {,0,0,847
55f4fa64,cryptarithm_guess,{{!?,9,0,1,7680
74914eac,cryptarithm_guess,::,"""""::",0,0,357
27fdca03,cryptarithm_guess,@!,no consistent solution,0,0,524
bbcd608d,cryptarithm_guess,''[,\'(),0,0,1005
b271a61c,cryptarithm_guess,*@^,<'\$,0,0,1195
62fc7798,cryptarithm_guess,}&,5,0,1,7680
563bf8f9,cryptarithm_guess,-'/,%!,0,0,1286
9dfe5ac9,cryptarithm_guess,"'\%""",5,0,1,7680
cca64860,cryptarithm_guess,(,8,0,1,7680
5d35ee2e,cryptarithm_guess,&/{,[&[[,0,0,367
40ba1b6f,cryptarithm_guess,$(,@]$($,0,0,450
2db53c85,cryptarithm_guess,)//:,:?')',0,0,1361
02902eb3,cryptarithm_guess,>/,4,0,1,7680
c9e16aff,cryptarithm_guess,]:(],contradiction,0,0,597
f5126d48,cryptarithm_guess,${&@,9,0,1,7680
b16d6db2,cryptarithm_guess,":""<",")%""",0,0,1383
2d624cab,cryptarithm_guess,![)],[#',0,0,1140
5998ac05,cryptarithm_guess,"""<",9,0,1,7680
21ee162c,cryptarithm_guess,'&{,::,0,0,994
73e0994b,cryptarithm_guess,)<',3,0,1,7680
da10a947,cryptarithm_guess,^$!^,9,0,1,7680
7933172a,cryptarithm_guess,^/&`,1,0,1,7680
cef4c8a9,cryptarithm_guess,]`,no solution,0,0,553
e6af1658,cryptarithm_guess,)})/,contradiction,0,0,474
5501c054,cryptarithm_guess,[#>#,>#,0,0,1069
efc9691d,cryptarithm_guess,+$(,9,0,1,7680
07b440f0,cryptarithm_guess,@$^$,6,0,1,7680
ca43107b,cryptarithm_guess,?,1,0,1,7680
468bf9fc,cryptarithm_guess,>!%,0,0,1,7680
da51295d,cryptarithm_guess,@]`,^`,0,0,1022
258b796b,cryptarithm_guess,`]|[,$},0,0,858
0c0c6320,cryptarithm_guess,""":!|",[!!,0,0,880
72413b7f,cryptarithm_guess,"""/#",%[,0,0,1620
303c84ea,cryptarithm_guess,#$$,6,0,1,7680
f9799a68,cryptarithm_guess,&:/?,:^?\,0,0,367
fc3982df,cryptarithm_guess,"#\[""",2,0,1,7680
432b1110,cryptarithm_guess,%[:?,\{<?,0,0,333
9ff449aa,cryptarithm_guess,"%"">",10,0,1,7680
a9d91ec1,cryptarithm_guess,:'%?,1,0,1,7680
f4f92956,cryptarithm_guess,(`)),)@{,0,0,1175
1a493b13,cryptarithm_guess,-],%$:,0,0,944
51352792,cryptarithm_guess,"`""<`",?<,0,0,1112
398478f6,cryptarithm_guess,:[,1,0,1,7680
d407570e,cryptarithm_guess,)}}&,10,0,1,7680
f1680db9,cryptarithm_guess,:|#>,contradiction,0,0,519
e126a1e3,cryptarithm_guess,"<"":",{{@?,0,0,439
5b2523e6,cryptarithm_guess,&&,< >,0,0,1125
e4ca4f9e,cryptarithm_guess,'#{,2,0,1,7680
0fcf912a,cryptarithm_guess,|#&!,?@/!,0,0,1155
18bce168,cryptarithm_guess,@&`{,5,0,1,7680
0da1841f,cryptarithm_guess,(\#%,the puzzle is flawed,0,0,706
7a65a8eb,cryptarithm_guess,}'#',3,0,1,7680
94b3156f,cryptarithm_guess,)'',"#""'",0,0,913
4a02017f,cryptarithm_guess,'&},#?#,0,0,902
8a0c1aab,cryptarithm_guess,<,???,0,0,1096
86088a1b,cryptarithm_guess,&,!/%`,0,0,1121
82baf39f,cryptarithm_guess,`<@,9,0,1,7680
6fc35fc2,cryptarithm_guess,/}',0,0,1,7680
97abca56,cryptarithm_guess,`#::,:::,0,0,834
98eed496,cryptarithm_guess,^[}`,$#?,0,0,1233
deed3497,cryptarithm_guess,\^]],19,0,1,7680
da931308,cryptarithm_guess,-(],0,0,1,7680
9935aa11,cryptarithm_guess,-`#,<` ) <,0,0,371
d8126121,cryptarithm_guess,$$(:,3,0,1,7680
02e871e4,cryptarithm_guess,$',' \,0,0,825
f519ace9,cryptarithm_guess,-(,"""-(""",0,0,439
25ee72c3,cryptarithm_guess,"#""<<",5,0,1,7680
303fc16b,cryptarithm_guess,'?,0,0,1,7680
34d1d16f,cryptarithm_guess,^|!,@@,0,0,1276
25e89624,cryptarithm_guess,"[""$",4,0,1,7680
dad3bf21,cryptarithm_guess,-}},`&$[,0,0,431
d6f18fc8,cryptarithm_guess,-},![&},0,0,358
685be3a7,cryptarithm_guess,>$$,no solution,0,0,577
af0e4262,cryptarithm_guess,]{,"""@$ /",0,0,429
c922dbb4,cryptarithm_guess,>@,<&:\,0,0,359
70851afe,cryptarithm_guess,"@""",":""`@",0,0,433
055a8b01,cryptarithm_guess,',7,0,1,7680
2e8fc884,cryptarithm_guess,<[$,|<?{,0,0,447
31678582,cryptarithm_guess,<:),11,0,1,7680
6cc5dafb,cryptarithm_guess,)(,),0,0,1022
