id,category,gold,pred,correct,truncated,n_tokens
a897b8bc,bit_manipulation,01111101,11111111,0,0,7316
e5ae7b47,bit_manipulation,00000000,00000000,1,0,4162
3a7dd604,bit_manipulation,01001010,01000000,0,0,5616
124bc762,bit_manipulation,11100010,00111100,0,0,3657
4fb6838e,bit_manipulation,10000101,00000000,0,0,4124
b265a4af,bit_manipulation,00100100,00000000,0,0,5098
9c9eacbd,bit_manipulation,10000100,01111111,0,0,5286
4dbb8138,bit_manipulation,00000000,00000000,1,0,3738
6abc8047,bit_manipulation,00101001,37,0,1,7680
0f7be6a8,bit_manipulation,01000000,10000011,0,0,3926
6a933284,bit_manipulation,00101101,10,0,1,7680
7877dd7f,bit_manipulation,11101000,01100000,0,0,6049
0e7a6920,bit_manipulation,00101111,10011000,0,0,7415
9d09171e,bit_manipulation,01011111,61,0,1,7680
823be38e,bit_manipulation,01110100,00000000,0,0,4135
dae576ce,bit_manipulation,01000100,00000000,0,0,5366
77f17a8f,bit_manipulation,00011111,10011111,0,0,6620
34a31822,bit_manipulation,00000000,00000000,1,0,4059
d85d7964,bit_manipulation,10101010,11111111,0,0,3705
f922f81c,bit_manipulation,00000000,2,0,1,7680
be9b0c9b,bit_manipulation,00000000,00000000,1,0,3951
ce862776,bit_manipulation,01000000,45,0,1,7680
b80795b4,bit_manipulation,00010000,00000000,0,0,5251
a4970d02,bit_manipulation,00000101,10100000,0,0,4376
4c06f388,bit_manipulation,00100110,01011011,0,0,3443
bf20f12c,bit_manipulation,10110110,01000010,0,0,4888
4005e4c7,bit_manipulation,00000000,02,0,1,7680
0b56b953,bit_manipulation,11000101,11010101,0,0,6862
bef8b5ec,bit_manipulation,00000010,10000000,0,0,5032
65ab9661,bit_manipulation,00000110,21,0,1,7680
6c01f1a7,bit_manipulation,11100001,15,0,1,7680
691c6e38,bit_manipulation,00010000,54,0,1,7680
73539baa,bit_manipulation,10010110,01111001,0,0,4150
1fd84ab1,bit_manipulation,11001110,1,0,1,7680
573eaca1,bit_manipulation,01011110,12,0,1,7680
5a9d4664,bit_manipulation,11010001,11011110,0,0,4975
2d790c98,bit_manipulation,01111011,01111111,0,0,4668
cb7c2230,bit_manipulation,10100000,10100000,1,0,4227
dd3d9046,bit_manipulation,10100000,00000000,0,0,3954
25705f72,bit_manipulation,11110000,3,0,1,7680
20c252d7,bit_manipulation,00111111,01100111,0,0,5851
da38592d,bit_manipulation,01001110,11001110,0,0,4876
318ddaa9,bit_manipulation,00000010,70,0,1,7680
106aeb25,bit_manipulation,10000001,00000000,0,0,5213
d5220697,bit_manipulation,11111111,11111111,1,0,6841
738f4928,bit_manipulation,10010101,01000100,0,0,5057
16122fba,bit_manipulation,11000111,02,0,1,7680
3bdb85cf,bit_manipulation,01000100,11001000,0,0,4090
07d8149a,bit_manipulation,01000000,00000000,0,0,4006
99ff46bb,bit_manipulation,11100101,00111010,0,0,4899
47998fb4,bit_manipulation,00111100,11011000,0,0,4278
e5b3f73b,bit_manipulation,10111011,10000000,0,0,6094
18ab3864,bit_manipulation,10100000,00100000,0,0,4041
af58b824,bit_manipulation,10110000,15,0,1,7680
1d08947a,bit_manipulation,10010100,12,0,1,7680
629b09d1,bit_manipulation,00111010,11011110,0,0,4660
a898cbc4,bit_manipulation,01010000,10000001,0,0,4509
d5a28743,bit_manipulation,00000011,07,0,1,7680
b8722d19,bit_manipulation,00100100,10000000,0,0,4915
8b12ff37,bit_manipulation,10000000,00000000,0,0,5379
7cc61ea9,bit_manipulation,10100101,0?000000,0,0,4870
6d9ff2a3,bit_manipulation,00110010,00001000,0,0,4204
59c78e51,bit_manipulation,00000000,00000001,0,0,4468
cc861605,bit_manipulation,00000101,00000000,0,0,3680
6bef21ca,bit_manipulation,01111101,00000000,0,0,3961
