id,category,gold,pred,correct,truncated,n_tokens
7f21620f,cryptarithm_deduce,")""/{",]!{}],0,0,811
ca85809b,cryptarithm_deduce,%!^&,\,0,0,800
2d89386e,cryptarithm_deduce,:,/],0,0,954
f2a25cf9,cryptarithm_deduce,:!,:^`:`,0,0,989
d7bcb4a6,cryptarithm_deduce,}{,""">><|",0,0,304
be7a9eb1,cryptarithm_deduce,[]`',%`?:,0,0,816
b2a8384e,cryptarithm_deduce,-$,#(},0,0,987
a26065d4,cryptarithm_deduce,<',$|,0,0,869
a12f00f4,cryptarithm_deduce,$:[,3,0,1,7680
162ff61a,cryptarithm_deduce,?!,!],0,0,952
e582df31,cryptarithm_deduce,}@,##@:,0,0,1009
56ac76c6,cryptarithm_deduce,>&{,/?>,0,0,820
23c59364,cryptarithm_deduce,>/,|''',0,0,1129
eac0e775,cryptarithm_deduce,<@<(,<@<),0,0,322
9f8fda8a,cryptarithm_deduce,\#,-!<,0,0,948
ae4aef23,cryptarithm_deduce,%<<,!<^[,0,0,960
9cc02bc1,cryptarithm_deduce,:#:',:#':,0,0,329
d350828e,cryptarithm_deduce,}!||,[>/,0,0,874
bb9dd0ad,cryptarithm_deduce,/^//,\^,0,0,1017
d23f4166,cryptarithm_deduce,{|)@,'}@,0,0,835
434ca68a,cryptarithm_deduce,%&&,[>(,0,0,985
f80d2e10,cryptarithm_deduce,{)^],"@""",0,0,803
712fe3e4,cryptarithm_deduce,:#$#,:#]$,0,0,994
23b0eb54,cryptarithm_deduce,]/:),]}J),0,0,720
d6c03e21,cryptarithm_deduce,&(`#,&(`#,1,0,290
ff0e37ae,cryptarithm_deduce,"%'""`","%'""",0,0,249
42bde66c,cryptarithm_deduce,>),IA,0,0,389
dbdbbaa3,cryptarithm_deduce,>'',i@,0,0,909
02b8d816,cryptarithm_deduce,>$$>,>$$>,1,0,303
6beb3a1f,cryptarithm_deduce,??,&},0,0,824
d29e19a4,cryptarithm_deduce,?|,#\^,0,0,897
41554020,cryptarithm_deduce,?:,{,0,0,911
a0db1e75,cryptarithm_deduce,"-""!",-'(,0,0,998
10b71e8a,cryptarithm_deduce,#}:,#:],0,0,907
f06547b1,cryptarithm_deduce,"[%""",\<,0,0,952
191ac967,cryptarithm_deduce,!>,$,0,0,346
8494aad3,cryptarithm_deduce,"""`#&",4,0,1,7680
923ac2b5,cryptarithm_deduce,#'<@,@@||,0,0,964
dc6c0d49,cryptarithm_deduce,:>?#,\?@#,0,0,950
