id,category,gold,pred,correct,truncated,n_tokens
7f21620f,cryptarithm_deduce,")""/{",]^IG,0,0,3048
ca85809b,cryptarithm_deduce,%!^&,!%,0,0,3192
2d89386e,cryptarithm_deduce,:,-$%,0,0,1698
f2a25cf9,cryptarithm_deduce,:!,^`({,0,0,2389
d7bcb4a6,cryptarithm_deduce,}{,>#|,0,0,2241
be7a9eb1,cryptarithm_deduce,[]`','%]],0,0,3802
b2a8384e,cryptarithm_deduce,-$,-)},0,0,1352
a26065d4,cryptarithm_deduce,<',&`,0,0,1173
a12f00f4,cryptarithm_deduce,$:[,<$,0,0,1612
162ff61a,cryptarithm_deduce,?!,>>,0,0,2832
e582df31,cryptarithm_deduce,}@,?J,0,0,3918
56ac76c6,cryptarithm_deduce,>&{,``!,0,0,2741
23c59364,cryptarithm_deduce,>/,/'',0,0,4234
eac0e775,cryptarithm_deduce,<@<(,<@<(,1,0,440
9f8fda8a,cryptarithm_deduce,\#,\[,0,0,5623
ae4aef23,cryptarithm_deduce,%<<,||,0,0,1740
9cc02bc1,cryptarithm_deduce,:#:',:#:',1,0,591
d350828e,cryptarithm_deduce,}!||,"/{""",0,0,3263
bb9dd0ad,cryptarithm_deduce,/^//,^>\?,0,0,4178
d23f4166,cryptarithm_deduce,{|)@,{@@,0,0,2253
434ca68a,cryptarithm_deduce,%&&,[(}%,0,0,1913
f80d2e10,cryptarithm_deduce,{)^],"^""'",0,0,3358
712fe3e4,cryptarithm_deduce,:#$#,3,0,1,7680
23b0eb54,cryptarithm_deduce,]/:),]/:),1,0,416
d6c03e21,cryptarithm_deduce,&(`#,&(`,0,0,518
ff0e37ae,cryptarithm_deduce,"%'""`","%'""`",1,0,447
42bde66c,cryptarithm_deduce,>),((,0,0,1574
dbdbbaa3,cryptarithm_deduce,>'',}>,0,0,2359
02b8d816,cryptarithm_deduce,>$$>,>$$>,1,0,427
6beb3a1f,cryptarithm_deduce,??,-&&,0,0,1417
d29e19a4,cryptarithm_deduce,?|,|'',0,0,1968
41554020,cryptarithm_deduce,?:,-}},0,0,2731
a0db1e75,cryptarithm_deduce,"-""!",]],0,0,1488
10b71e8a,cryptarithm_deduce,#}:,>&,0,0,1698
f06547b1,cryptarithm_deduce,"[%""",""">>",0,0,4960
191ac967,cryptarithm_deduce,!>,@$?,0,0,3772
8494aad3,cryptarithm_deduce,"""`#&",#!`#,0,0,2257
923ac2b5,cryptarithm_deduce,#'<@,@,0,0,4404
dc6c0d49,cryptarithm_deduce,:>?#,!@#,0,0,1630
cd2e20b9,cryptarithm_deduce,||`,"%""%",0,0,1947
cad4b9a7,cryptarithm_deduce,"#""^",#^(,0,0,2000
9346686a,cryptarithm_deduce,:(,(,0,0,1519
3e5c7d9b,cryptarithm_deduce,-(|,(),0,0,1357
f7d26b8d,cryptarithm_deduce,/@,][\,0,0,2366
a88f9fe3,cryptarithm_deduce,<],<\,0,0,2111
802c3591,cryptarithm_deduce,"`""""""",?`#`,0,0,2055
f7828fc1,cryptarithm_deduce,"@${""","""$:",0,0,2389
d7662688,cryptarithm_deduce,]&]],]]&]],0,0,412
3b206148,cryptarithm_deduce,!>?,#?,0,0,1474
1fb37a08,cryptarithm_deduce,$!:,</@,0,0,4008
1d15b7e6,cryptarithm_deduce,|['{,}([,0,0,3801
4de466bf,cryptarithm_deduce,^[,?<,0,0,1369
df3262bc,cryptarithm_deduce,]/,-?,0,0,2174
a1503629,cryptarithm_deduce,@)[[,|%,0,0,1777
7a5cfe3e,cryptarithm_deduce,-#>,}/,0,0,2587
ba7d54c4,cryptarithm_deduce,>((<,"<>)""",0,0,1359
9eaae1f1,cryptarithm_deduce,/\,-|',0,0,1664
2ff200fb,cryptarithm_deduce,)^,[#,0,0,2483
9fbd6a44,cryptarithm_deduce,::'',>>\,0,0,1774
9081e954,cryptarithm_deduce,}{#,60,0,1,7680
12734c90,cryptarithm_deduce,]@>[,212,0,1,7680
a610040a,cryptarithm_deduce,:(|:,&?{,0,0,2425
7cac497a,cryptarithm_deduce,"%""""`","\#[""",0,0,2469
810028f1,cryptarithm_deduce,-&\,&(,0,0,4226
a77be9fa,cryptarithm_deduce,"[""",]>>,0,0,2150
b9f1d959,cryptarithm_deduce,:>,"""""",0,0,1252
46fcfa9c,cryptarithm_deduce,-@?,&),0,0,1724
35a562bd,cryptarithm_deduce,(%(?,({{,0,0,1810
0b0a3643,cryptarithm_deduce,"""""",-%),0,0,1712
67995540,cryptarithm_deduce,|%@,),0,0,2463
c05828eb,cryptarithm_deduce,-!|,-@>,0,0,2276
9b4cffb2,cryptarithm_deduce,&@<,"%@""",0,0,2254
b391ffe1,cryptarithm_deduce,#!,>/!,0,0,2193
193c21d5,cryptarithm_deduce,}>[[,%@>>,0,0,2321
2c9a8df6,cryptarithm_deduce,-]\,-{,0,0,1329
2a5e45a4,cryptarithm_deduce,`@},@},0,0,3447
d8d87a89,cryptarithm_deduce,{,?')?,0,0,1803
a266aeb5,cryptarithm_deduce,({,-{),0,0,1592
60f55291,cryptarithm_deduce,/\|?,!!!,0,0,1129
610bf536,cryptarithm_deduce,^,#,0,0,2372
1ab54795,cryptarithm_deduce,%,-((,0,0,1359
c413ac69,cryptarithm_deduce,"{""]",7,0,0,1929
d13e92ec,cryptarithm_deduce,?&,-&&,0,0,2596
787a1344,cryptarithm_deduce,-[\,5,0,1,7680
d7aec90d,cryptarithm_deduce,^>\,&$,0,0,2380
38c7aca1,cryptarithm_deduce,!!]{,{&!>,0,0,2737
e483e127,cryptarithm_deduce,#''>,')<,0,0,2653
a644f19d,cryptarithm_deduce,#:,%,0,0,4385
d5602cc5,cryptarithm_deduce,(%,-[(,0,0,3162
fa714b83,cryptarithm_deduce,/,${@{,0,0,2339
0d2e94ff,cryptarithm_deduce,}}^,]@@,0,0,3010
f624f57c,cryptarithm_deduce,[,(|/,0,0,4475
d0e1010b,cryptarithm_deduce,!&&},^>!&,0,0,2086
d2fe9d04,cryptarithm_deduce,)}),"""\<",0,0,2030
9a19fc2d,cryptarithm_deduce,#>[,}@,0,0,1478
ae64d5e4,cryptarithm_deduce,[,-[/,0,0,1578
289602f1,cryptarithm_deduce,?!,+:,0,0,2636
6eb85496,cryptarithm_deduce,>^],:/,0,0,1331
acf8c11f,cryptarithm_deduce,"""'",](),0,0,3043
684de068,cryptarithm_deduce,"^""",}{,0,0,2629
cb7bb0d0,cryptarithm_guess,}!,#>,0,0,3538
99b7018f,cryptarithm_guess,>\:,"""{",0,0,2272
9eacc9a2,cryptarithm_guess,%?}%,[)%,0,0,1845
0c30f561,cryptarithm_guess,-],%,0,0,1874
8d9a062b,cryptarithm_guess,^!,$!<%,0,0,2557
4bb8c6cd,cryptarithm_guess,]}\!,]}\!,1,0,541
f3959455,cryptarithm_guess,:$,|$,0,0,1272
dba045b0,cryptarithm_guess,`,}<,0,0,515
fa4d703a,cryptarithm_guess,"^^""""",^)))},0,0,1687
82109e34,cryptarithm_guess,-@>,\$,0,0,2056
48817fa0,cryptarithm_guess,##:%,@@,0,0,3086
0625f633,cryptarithm_guess,@@//,'((',0,0,1582
837a6ae7,cryptarithm_guess,<>\>,><@,0,0,3611
9f1015a1,cryptarithm_guess,-$\,&(,0,0,2316
6c30f260,cryptarithm_guess,-\(,-[!,0,0,3084
8f1af066,cryptarithm_guess,-`[,$`!`,0,0,477
f45dd620,cryptarithm_guess,-??,!'${,0,0,497
b1181806,cryptarithm_guess,|>>,$$,0,0,2903
54e8c553,cryptarithm_guess,$$<<,$`,0,0,4234
5e989cc5,cryptarithm_guess,$$,<:,0,0,2151
55f4fa64,cryptarithm_guess,{{!?,287,0,1,7680
74914eac,cryptarithm_guess,::,"""""::",0,0,511
27fdca03,cryptarithm_guess,@!,@)/,0,0,1721
bbcd608d,cryptarithm_guess,''[,&&(%,0,0,3632
b271a61c,cryptarithm_guess,*@^,@{,0,0,4067
62fc7798,cryptarithm_guess,}&,&},0,0,2322
563bf8f9,cryptarithm_guess,-'/,@<,0,0,2513
9dfe5ac9,cryptarithm_guess,"'\%""",":""""",0,0,1285
cca64860,cryptarithm_guess,(,"&""{",0,0,3454
5d35ee2e,cryptarithm_guess,&/{,""")",0,0,1569
40ba1b6f,cryptarithm_guess,$(,'),0,0,2134
2db53c85,cryptarithm_guess,)//:,|)',0,0,1311
02902eb3,cryptarithm_guess,>/,&&),0,0,2819
c9e16aff,cryptarithm_guess,]:(],():,0,0,2037
f5126d48,cryptarithm_guess,${&@,/(@,0,0,2979
b16d6db2,cryptarithm_guess,":""<",]:,0,0,2700
2d624cab,cryptarithm_guess,![)],'&),0,0,3224
5998ac05,cryptarithm_guess,"""<",:<<,0,0,3641
21ee162c,cryptarithm_guess,'&{,[},0,0,2322
73e0994b,cryptarithm_guess,)<',(<),0,0,2274
da10a947,cryptarithm_guess,^$!^,#{,0,0,3735
7933172a,cryptarithm_guess,^/&`,^``,0,0,1827
cef4c8a9,cryptarithm_guess,]`,"]""",0,0,2042
e6af1658,cryptarithm_guess,)})/,])[),0,0,1901
5501c054,cryptarithm_guess,[#>#,\!,0,0,3120
efc9691d,cryptarithm_guess,+$(,?$/$,0,0,3228
07b440f0,cryptarithm_guess,@$^$,@@,0,0,4084
ca43107b,cryptarithm_guess,?,{?{(,0,0,2869
468bf9fc,cryptarithm_guess,>!%,@?,0,0,1537
da51295d,cryptarithm_guess,@]`,/,0,0,3239
258b796b,cryptarithm_guess,`]|[,`][,0,0,1847
0c0c6320,cryptarithm_guess,""":!|",|{,0,0,1237
72413b7f,cryptarithm_guess,"""/#",%[,0,0,2100
303c84ea,cryptarithm_guess,#$$,|@,0,0,1745
f9799a68,cryptarithm_guess,&:/?,:^\,0,0,1517
fc3982df,cryptarithm_guess,"#\[""",3,0,1,7680
432b1110,cryptarithm_guess,%[:?,@</{,0,0,1901
9ff449aa,cryptarithm_guess,"%"">","{""",0,0,1280
a9d91ec1,cryptarithm_guess,:'%?,>}$,0,0,3346
f4f92956,cryptarithm_guess,(`)),%[,0,0,2935
1a493b13,cryptarithm_guess,-],^,0,0,2503
51352792,cryptarithm_guess,"`""<`",")""""/",0,0,1839
398478f6,cryptarithm_guess,:[,JA,0,0,2169
d407570e,cryptarithm_guess,)}}&,&)|,0,0,3011
f1680db9,cryptarithm_guess,:|#>,$:|$,0,0,1769
e126a1e3,cryptarithm_guess,"<"":",::?,0,0,2791
5b2523e6,cryptarithm_guess,&&,>$,0,0,2530
e4ca4f9e,cryptarithm_guess,'#{,#: {@,0,0,520
0fcf912a,cryptarithm_guess,|#&!,>>/,0,0,2087
18bce168,cryptarithm_guess,@&`{,&#},0,0,2005
0da1841f,cryptarithm_guess,(\#%,](,0,0,2684
7a65a8eb,cryptarithm_guess,}'#',))#,0,0,2599
94b3156f,cryptarithm_guess,)'',<|,0,0,1718
4a02017f,cryptarithm_guess,'&},'',0,0,924
8a0c1aab,cryptarithm_guess,<,-<},0,0,2773
86088a1b,cryptarithm_guess,&,`^,0,0,2102
82baf39f,cryptarithm_guess,`<@,]`,0,0,1350
6fc35fc2,cryptarithm_guess,/}',|?,0,0,1362
97abca56,cryptarithm_guess,`#::,?'',0,0,3386
98eed496,cryptarithm_guess,^[}`,J[[},0,0,3267
deed3497,cryptarithm_guess,\^]],"|""",0,0,2536
da931308,cryptarithm_guess,-(],)^,0,0,1422
9935aa11,cryptarithm_guess,-`#,(#,0,0,1969
d8126121,cryptarithm_guess,$$(:,\`($,0,0,2726
02e871e4,cryptarithm_guess,$','#,0,0,3545
f519ace9,cryptarithm_guess,-(,),0,0,2274
25ee72c3,cryptarithm_guess,"#""<<",@#<,0,0,2135
303fc16b,cryptarithm_guess,'?,"(""\""",0,0,500
34d1d16f,cryptarithm_guess,^|!,||',0,0,3577
25e89624,cryptarithm_guess,"[""$",\),0,0,2863
dad3bf21,cryptarithm_guess,-}},)&,0,0,2316
d6f18fc8,cryptarithm_guess,-},[[,0,0,1990
685be3a7,cryptarithm_guess,>$$,<!,0,0,1906
af0e4262,cryptarithm_guess,]{,/$,0,0,2090
c922dbb4,cryptarithm_guess,>@,@:,0,0,2678
70851afe,cryptarithm_guess,"@""",""":`@",0,0,432
055a8b01,cryptarithm_guess,',-1,0,1,7680
2e8fc884,cryptarithm_guess,<[$,FJ,0,0,3145
31678582,cryptarithm_guess,<:),1,0,1,7680
6cc5dafb,cryptarithm_guess,)(,%),0,0,2096
